# Yang et al. (2019) source catalog, Version 1.0 
# 04/06/2019
# ------------------------------
#
# GENERAL INFORMATION 
#
# The source catalog used in the Yang et al. (2019) paper:
# "Evident black hole-bulge coevolution in the distant universe"
# Yang, G.; Brandt, W. N.; Alexander, D. M.; Chen, C.-T. J.; Ni, Q.;
# Vito, F.; Zhu, F.-F. (2019, MNRAS, in press).
# arXiv: 1903.00003 [astro-ph.GA]
#
# Sources from CANDELS/GOODS-North are not contained in this
# catalog as the formal paper (Barro et al. in prep.) is not
# published yet. We will update this catalog to include
# GOODS-North data after the publication of Barro et al. (in prep.)
#
# Any queries/feedback about this catalog should be sent
# to both Dr. Guang Yang (gyang206265@gmail.com) and
# This catalog is available at
#  http://www.personal.psu.edu/gxy909/
#
# Below we briefly describe each column. To understand these,
# one should make reference to the Yang et al. (2018) paper
# described above.
#
# If we find any issues with this catalog, we will continue to
# improve it. Thus, before using them in a final scientific work,
# we suggest that you download the latest version available.
# ------------------------------
#
# Column Description
#
# field: 1=GOODS-South, 2=GOODS-North (not released now), 3=EGS, 4=UDS, 5=COSMOS
# CANDELS_ID: the ID in the CANDELS catalog
# ra, dec: J2000 coordinates
# z: redshift from the CANDELS catalog 
# morph_type: 0=bulge-dominated, 1=comparison; 
# log(Mstar): log(stellar mass) in units of M_sun; 
#             the median value of five CANDELS SED-fitting teams
# log(SFR): log(star formation rate) in units of M_sun/yr; 
#             the median value of five CANDELS SED-fitting team
#             or derived from Herschel FIR photometry.
#             Note that the bottom value is set to -10
# SFR_type: 0=SED-fitting, 1=Herschel FIR
# log(Lx): log(intrinsic 2-10 keV X-ray luminosity) in units of erg/s
#          for X-ray non-detected sources, the value is set to -99
# ------------------------------
#
# Catalog Data
#
# field CANDELS_ID ra dec z morph_type log(Mstar) log(SFR) SFR_type log(Lx) 
3  5695 215.07265 52.933243 2.47 0  10.86   2.20 1 -99.00
3  5744 214.75576 52.708415 2.40 1  10.56   0.55 0  43.75
3  5769 215.23156 53.045273 2.11 0  10.30   0.91 0  43.60
3  5779 215.09626 52.949461 2.84 1  10.21   1.49 0 -99.00
3  5802 215.20406 53.026030 1.58 1  10.39  -2.15 0 -99.00
3  5809 214.99559 52.878382 2.00 1  10.39   2.46 1 -99.00
3  5816 215.17067 53.002265 1.58 1  10.48   1.36 0 -99.00
3  5861 215.04770 52.915271 1.50 0  10.67  -0.42 0 -99.00
3  5870 215.08360 52.941626 2.45 1  10.24   1.32 0 -99.00
3  5885 214.85454 52.778968 1.68 0  10.77  -1.48 0 -99.00
3  5889 215.13268 52.976813 2.05 1  10.50   1.95 0 -99.00
3  5914 214.74884 52.703671 2.54 1  10.96   2.46 1 -99.00
3  5940 214.72745 52.688876 2.80 1  10.69   2.03 0 -99.00
3  5990 215.20335 53.023663 1.80 1  11.26  -0.45 0 -99.00
3  6035 214.73696 52.695371 1.90 1  10.75   1.32 0 -99.00
3  6046 214.74233 52.699227 1.93 1  10.91   2.43 1 -99.00
3  6182 214.90567 52.817343 2.08 0  10.41  -1.30 0 -99.00
3  6213 214.90478 52.817202 2.12 0  10.49  -1.21 0 -99.00
3  6237 214.87651 52.797013 1.67 1  10.63  -0.37 0 -99.00
3  6321 214.79354 52.738537 2.63 1  10.24   1.83 0 -99.00
3  6327 214.90558 52.817767 2.07 0  10.51  -0.98 0 -99.00
3  6521 215.13868 52.983799 2.00 1  10.83   1.70 0 -99.00
3  6526 214.73779 52.699693 2.23 0  10.22   1.57 0 -99.00
3  6609 215.03264 52.909979 1.88 0  10.28  -0.65 0 -99.00
3  6617 214.72792 52.693269 1.83 1  10.22   1.80 1 -99.00
3  6620 215.09613 52.954763 2.46 1  10.60   1.57 0 -99.00
3  6663 215.19928 53.027594 2.03 0  10.60   0.80 0 -99.00
3  6677 215.19921 53.027867 2.23 1  10.40   1.25 0 -99.00
3  6717 215.20284 53.030492 1.57 0  10.47  -0.47 0 -99.00
3  6741 215.21286 53.036385 1.88 1  11.07  -0.25 0 -99.00
3  6754 215.22235 53.043547 1.60 0  11.16  -0.77 0 -99.00
3  6770 215.22852 53.047925 2.02 1  10.94  -0.47 0 -99.00
3  6793 214.73165 52.696628 2.03 1  10.61   2.11 1 -99.00
3  6871 214.72100 52.690072 1.58 0  10.24   0.59 0 -99.00
3  6925 215.19536 53.026659 1.77 1  10.27  -0.11 0 -99.00
3  6943 215.03349 52.911622 1.86 1  10.73   0.18 0 -99.00
3  7131 214.97624 52.872445 2.00 0  11.30  -1.20 0 -99.00
3  7160 215.26534 53.077001 2.25 0  10.68   1.81 0 -99.00
3  7169 214.86689 52.795763 1.76 0  10.47   1.52 0 -99.00
3  7183 214.82524 52.766302 1.61 1  10.45   0.57 0  42.68
3  7197 214.74107 52.706019 1.88 1  10.23   0.94 0 -99.00
3  7230 215.06308 52.934845 2.40 1  10.47   1.83 0 -99.00
3  7328 214.96752 52.868269 1.77 0  10.44  -1.32 0 -99.00
3  7337 214.76738 52.725795 1.59 1  10.54   1.37 0 -99.00
3  7343 214.95539 52.859456 2.00 1  10.90   1.40 0  43.37
3  7414 214.73214 52.700541 2.35 1  10.37   1.75 0 -99.00
3  7430 214.89915 52.819986 1.86 0  10.74  -0.57 0 -99.00
3  7490 214.97218 52.871703 1.79 1  10.52   1.09 0 -99.00
3  7526 214.87674 52.804531 2.87 1  10.28   1.86 0 -99.00
3  7581 214.87929 52.806478 1.67 1  10.24   2.27 1 -99.00
3  7670 214.86098 52.794099 1.63 0  10.64   0.20 0 -99.00
3  7698 214.89834 52.820580 2.02 1  10.81   1.48 0 -99.00
3  7720 215.20199 53.035755 1.69 0  10.54   0.85 0 -99.00
3  7760 214.74904 52.714104 2.18 1  10.60   1.88 0 -99.00
3  7775 215.19407 53.030382 2.40 1  10.21   1.14 0 -99.00
3  7908 214.71787 52.694122 2.02 0  10.33  -2.23 0 -99.00
3  7920 214.88641 52.813826 1.66 1  10.46   1.81 1 -99.00
3  7929 215.12234 52.981094 2.61 1  10.40   1.64 0 -99.00
3  7947 215.21793 53.048609 2.39 1  10.29   1.79 0 -99.00
3  8061 214.97989 52.880812 1.66 1  10.50   1.46 0 -99.00
3  8127 215.13207 52.989409 1.69 1  10.40   0.66 0 -99.00
3  8189 215.12636 52.985870 2.08 0  10.42  -1.33 0 -99.00
3  8197 215.25622 53.076238 2.64 1  10.34   1.89 0 -99.00
3  8216 214.86427 52.798739 1.69 1  10.88   0.94 0 -99.00
3  8217 215.01831 52.909757 2.85 0  10.31   1.39 0 -99.00
3  8226 214.93082 52.847325 1.53 0  10.38  -0.81 0 -99.00
3  8268 215.14308 52.997464 1.58 1  10.30   0.66 0 -99.00
3  8340 214.91974 52.839658 2.07 1  10.97   1.61 0 -99.00
3  8353 215.11392 52.977734 2.09 0  10.48  -1.11 0 -99.00
3  8376 214.76395 52.729787 1.90 1  10.38   0.91 0 -99.00
3  8395 215.11915 52.981262 2.00 0  10.23  -0.15 0 -99.00
3  8502 214.97451 52.879598 2.43 1  11.11   0.09 0 -99.00
3  8503 214.83231 52.777771 1.73 1  11.00   2.05 1 -99.00
3  8535 214.91917 52.840207 2.85 1  10.40   1.91 0 -99.00
3  8536 214.96745 52.874519 2.37 1  10.33   1.84 0 -99.00
3  8614 215.00308 52.900522 1.73 1  10.64  -0.07 0 -99.00
3  8651 214.76587 52.732540 2.57 1  10.91  -0.21 0 -99.00
3  8681 214.92113 52.843289 1.60 0  10.24   1.06 0 -99.00
3  8729 215.18173 53.026378 1.65 1  10.43  -1.70 0 -99.00
3  8768 214.77434 52.739037 2.19 1  10.48  -0.53 0 -99.00
3  8782 215.23727 53.066578 1.53 0  10.28  -2.13 0 -99.00
3  8816 215.07796 52.954743 2.22 1  10.44   0.24 0  43.78
3  8842 214.71209 52.693853 1.99 1  10.98   2.57 1 -99.00
3  8887 214.87239 52.806916 1.72 0  11.42  -0.39 0 -99.00
3  8897 215.12366 52.987277 2.01 1  10.40  -1.23 0 -99.00
3  8912 215.22505 53.058260 1.87 1  11.03   2.52 1 -99.00
3  9064 215.21550 53.051575 1.56 1  10.52   1.57 0 -99.00
3  9074 214.90017 52.830354 1.78 1  10.64   0.69 0 -99.00
3  9101 215.14302 53.000149 1.87 1  10.73   1.54 0 -99.00
3  9140 214.91958 52.841990 2.01 1  11.29   2.35 1 -99.00
3  9156 214.92130 52.845757 2.30 1  10.67   0.17 0  43.48
3  9161 215.18460 53.031394 2.05 1  10.94   0.25 0 -99.00
3  9207 214.99877 52.899820 2.08 1  11.19  -0.59 0  43.37
3  9237 215.24426 53.073151 2.09 1  10.24   1.32 0 -99.00
3  9309 214.99253 52.896871 2.46 0  10.39   0.86 0 -99.00
3  9322 214.95360 52.868247 1.88 0  10.81  -0.12 0 -99.00
3  9333 214.92768 52.847964 1.68 1  11.04   3.05 1 -99.00
3  9345 214.85463 52.798521 2.08 1  11.22   1.53 0 -99.00
3  9374 215.08145 52.959422 2.03 1  10.52   2.04 1 -99.00
3  9375 215.19237 53.034639 1.60 1  11.34   1.63 0  42.68
3  9515 215.23320 53.067401 2.15 1  10.62   2.19 1 -99.00
3  9564 214.88348 52.819104 1.62 1  10.39   1.49 0 -99.00
3  9579 215.13140 52.995746 1.84 0  10.93  -0.39 0 -99.00
3  9665 214.85594 52.799993 1.99 1  10.49   2.70 1  43.70
3  9679 215.05264 52.940661 1.79 0  10.92  -1.26 0 -99.00
3  9703 214.95113 52.869053 2.32 1  10.20   1.20 0 -99.00
3  9749 215.21528 53.053679 1.52 1  10.78   1.52 0 -99.00
3  9782 214.96425 52.878676 2.94 1  10.37   1.64 0 -99.00
3  9785 214.86030 52.804972 2.01 1  10.23   1.54 0 -99.00
3  9795 215.13823 52.999536 1.56 1  10.30   1.80 1 -99.00
3  9835 215.13863 53.001042 1.98 1  11.01   2.59 1  42.81
3  9879 214.86102 52.806070 2.14 1  10.46   1.29 0 -99.00
3  9898 215.13907 53.003441 2.43 0  10.26   1.18 0 -99.00
3  9940 215.16915 53.023490 1.55 1  10.78   1.91 1 -99.00
3  9941 215.23046 53.067400 1.93 1  10.57   2.07 1 -99.00
3  9997 215.13191 52.997648 2.45 1  10.22   1.65 0 -99.00
3 10004 214.85383 52.801062 1.75 0  10.38   1.01 0 -99.00
3 10020 215.15738 53.016699 2.52 1  10.32   1.35 0 -99.00
3 10106 215.23523 53.070967 1.75 1  10.31   1.73 0 -99.00
3 10147 215.15659 53.017021 1.87 1  10.42   1.90 1 -99.00
3 10262 214.75570 52.733407 1.86 0  10.70  -1.90 0 -99.00
3 10304 215.23686 53.073467 1.55 1  10.50   0.90 0 -99.00
3 10327 214.91738 52.847265 1.88 1  10.65   1.44 0 -99.00
3 10388 215.14728 53.011735 1.71 1  10.42   1.79 1 -99.00
3 10441 215.01101 52.915729 1.76 0  10.50   1.34 0 -99.00
3 10582 215.21792 53.062295 1.81 1  10.69   2.56 1 -99.00
3 10631 215.12128 52.991600 1.86 1  10.23   1.87 0 -99.00
3 10645 215.01775 52.921467 1.80 1  10.86   1.81 1 -99.00
3 10774 214.99506 52.906108 2.65 1  10.64   1.13 0 -99.00
3 10795 214.97244 52.890056 2.36 1  10.42   1.68 0 -99.00
3 10802 214.98438 52.898464 1.92 1  10.25   1.34 0 -99.00
3 10804 214.84891 52.802426 1.57 1  10.54   0.66 0 -99.00
3 10805 214.98474 52.898746 1.74 0  10.53  -0.54 0 -99.00
3 10808 214.72621 52.714847 2.05 0  10.22   0.45 0 -99.00
3 10814 214.95996 52.881700 1.92 1  10.33   1.26 0 -99.00
3 10876 215.10850 52.986305 1.83 0  10.83   0.57 0 -99.00
3 10935 214.87931 52.823754 1.62 0  10.66  -1.04 0 -99.00
3 10946 215.12971 53.001788 1.69 1  10.35   2.14 1 -99.00
3 11097 214.90611 52.844422 1.53 0  10.65   0.25 0 -99.00
3 11164 215.13386 53.004665 1.86 1  10.38   0.73 0 -99.00
3 11208 215.06346 52.955256 1.71 1  10.28   1.19 0 -99.00
3 11211 215.09755 52.980735 2.26 1  10.22   0.96 0 -99.00
3 11226 214.75882 52.740584 2.94 1  10.46   2.01 0 -99.00
3 11277 215.14030 53.009842 1.56 1  10.30   1.97 1 -99.00
3 11334 215.23341 53.073805 1.53 1  11.19   2.25 1 -99.00
3 11354 215.05781 52.953958 1.97 1  10.40   2.37 1 -99.00
3 11355 215.11777 52.994981 1.58 1  10.21   1.71 1 -99.00
3 11386 214.86351 52.815624 1.74 1  10.44   1.29 0  43.74
3 11434 214.73153 52.721866 1.77 1  10.81   1.88 1 -99.00
3 11436 215.03668 52.938807 1.98 1  10.43   0.43 0 -99.00
3 11441 215.15531 53.022536 1.66 0  10.52  -1.03 0 -99.00
3 11523 215.14818 53.018251 1.84 0  10.37  -1.89 0 -99.00
3 11526 214.94708 52.876141 1.87 1  10.39   1.67 0 -99.00
3 11558 215.04055 52.941875 1.69 1  10.38   1.81 1 -99.00
3 11598 215.11640 52.994800 1.65 1  10.43   1.35 0 -99.00
3 11669 215.13426 53.009300 2.65 1  10.55   0.88 0  42.77
3 11689 214.75235 52.737917 1.62 1  10.30   1.15 0 -99.00
3 11770 215.21634 53.064606 1.52 1  11.43  -0.40 0 -99.00
3 11869 215.15690 53.023525 1.96 1  11.32   2.44 1  42.39
3 11910 214.96548 52.891193 2.34 1  10.27   1.02 0 -99.00
3 11912 214.75887 52.744016 1.95 1  10.41   0.87 0 -99.00
3 11922 214.86544 52.818947 1.90 0  10.57   2.28 0  43.36
3 11923 215.02034 52.929760 2.22 1  10.22   1.04 0 -99.00
3 11928 215.00871 52.921475 2.08 1  10.21   1.54 0 -99.00
3 12048 214.86928 52.823168 2.37 1  10.21   1.43 0 -99.00
3 12082 215.08838 52.978163 1.53 1  10.41   1.49 0 -99.00
3 12139 214.81838 52.786438 2.09 1  10.66   1.05 0 -99.00
3 12140 214.85025 52.808967 1.95 1  10.83   2.22 1 -99.00
3 12190 214.87672 52.828983 2.36 1  10.28   1.19 0 -99.00
3 12274 214.78282 52.760863 1.53 1  10.87   1.64 0 -99.00
3 12280 215.15204 53.023153 2.83 1  10.50   2.63 1 -99.00
3 12292 215.09485 52.983181 1.51 1  11.09   2.00 1 -99.00
3 12294 214.95462 52.884745 1.90 1  10.24   1.47 0 -99.00
3 12306 215.15244 53.024929 1.64 0  10.52   0.09 0 -99.00
3 12316 215.13956 53.015875 1.68 0  10.42  -2.41 0  42.92
3 12344 215.03028 52.937434 2.19 1  10.99   1.35 0  43.12
3 12390 215.16388 53.032795 1.75 1  10.75  -2.16 0 -99.00
3 12396 215.11255 52.997638 1.79 1  10.22   0.92 0 -99.00
3 12438 215.13562 53.013685 2.17 1  10.81   2.45 1  43.03
3 12462 215.12526 53.004814 1.58 1  10.54   1.50 0 -99.00
3 12502 214.97999 52.902444 1.92 1  11.12   2.04 1 -99.00
3 12531 214.98200 52.905134 1.61 1  10.21   1.21 0 -99.00
3 12761 215.15451 53.028403 1.71 1  10.30   2.00 1 -99.00
3 12791 214.80164 52.778565 2.02 0  10.29   1.21 0 -99.00
3 12809 214.91253 52.857033 1.56 1  11.07  -0.62 0 -99.00
3 12815 215.03907 52.947112 1.89 1  10.93   0.97 0 -99.00
3 12874 214.93820 52.874313 1.53 1  10.89   2.14 1  42.65
3 12902 215.14495 53.022853 1.65 1  10.43  -0.56 0 -99.00
3 12940 215.10637 52.996318 2.13 1  10.30   1.08 0 -99.00
3 12974 214.79409 52.774076 2.12 1  10.49  -0.50 0 -99.00
3 12978 214.97784 52.905586 2.33 0  10.66  -2.38 0 -99.00
3 13064 215.07214 52.972336 1.83 1  10.84   0.87 0 -99.00
3 13088 214.78196 52.766128 1.79 0  11.05   2.33 1  43.18
3 13098 214.88589 52.839743 1.75 0  10.51   1.89 1  43.30
3 13107 214.85073 52.816007 2.38 1  10.36   1.07 0 -99.00
3 13180 214.97190 52.902231 2.47 1  10.73   0.41 0 -99.00
3 13232 214.93864 52.879022 1.75 0  10.51  -1.18 0 -99.00
3 13234 215.15135 53.029340 1.99 1  10.22   1.09 0 -99.00
3 13267 214.89674 52.849818 2.11 1  10.36   0.35 0 -99.00
3 13318 214.84483 52.812855 1.81 0  10.46  -0.54 0 -99.00
3 13388 214.99042 52.916955 2.51 1  10.24  -0.68 0 -99.00
3 13564 214.79710 52.779457 2.12 1  10.59   0.94 0 -99.00
3 13632 214.90649 52.857216 1.72 1  10.91  -0.08 0 -99.00
3 13644 214.99581 52.921317 1.77 1  10.58   2.13 0 -99.00
3 13658 214.97413 52.905954 2.53 1  11.31   2.35 1 -99.00
3 13703 215.08672 52.986408 1.93 0  10.81   0.93 0 -99.00
3 13706 214.91115 52.860729 2.13 1  10.86   1.31 0  42.95
3 13752 215.15347 53.032246 1.74 1  10.99   1.91 1 -99.00
3 13771 215.16193 53.039308 1.67 0  10.45  -1.30 0 -99.00
3 13776 214.89885 52.852513 2.27 1  11.13   2.34 1  43.60
3 13846 215.16215 53.040110 1.86 1  10.91   2.41 1 -99.00
3 13874 214.81811 52.796877 2.88 1  10.21   1.48 0 -99.00
3 13932 214.87321 52.836350 2.48 1  10.38   1.49 0 -99.00
3 14004 215.20297 53.068027 1.54 1  10.53   1.53 0 -99.00
3 14015 215.16201 53.039918 1.76 1  10.48   0.81 0 -99.00
3 14037 215.14638 53.027264 1.51 0  11.06  -0.82 0 -99.00
3 14052 215.15017 53.032888 2.10 0  10.55   0.54 0 -99.00
3 14090 214.82508 52.802102 1.70 0  10.71  -0.49 0 -99.00
3 14117 215.19797 53.066866 2.01 0  10.78  -1.27 0 -99.00
3 14161 214.82952 52.805554 1.51 0  10.71  -0.27 0 -99.00
3 14174 215.16276 53.040372 1.70 0  11.00  -0.29 0 -99.00
3 14203 214.70146 52.715093 1.72 0  10.69  -0.27 0 -99.00
3 14207 215.11268 53.006024 1.66 1  11.10   2.09 1 -99.00
3 14240 215.18251 53.054743 1.56 1  10.48   1.49 0 -99.00
3 14319 215.02535 52.945728 1.98 1  10.63   1.57 0 -99.00
3 14326 215.10967 53.005282 2.36 1  10.49   1.55 0 -99.00
3 14377 214.87462 52.837337 1.63 1  10.81   2.12 1 -99.00
3 14413 215.14419 53.030591 1.60 0  10.54  -2.37 0 -99.00
3 14500 215.04007 52.957240 1.56 1  10.23   1.29 0 -99.00
3 14511 215.18719 53.059675 1.57 0  10.79   1.42 0 -99.00
3 14565 214.88135 52.843793 1.66 1  10.40   1.16 0 -99.00
3 14577 215.21579 53.080300 1.66 1  10.66   2.30 1 -99.00
3 14719 215.14666 53.030233 1.57 1  11.57   0.63 0 -99.00
3 14792 215.16904 53.049588 2.04 0  10.69  -2.30 0 -99.00
3 14823 214.69956 52.716821 1.78 0  10.63   0.18 0 -99.00
3 14871 215.16896 53.049933 1.92 0  10.68  -0.03 0 -99.00
3 14914 215.12874 53.022184 2.76 1  10.59   1.54 0 -99.00
3 14924 214.95466 52.899053 2.01 1  10.39   0.79 0 -99.00
3 14934 214.81108 52.796993 1.87 1  10.59   1.25 0 -99.00
3 14964 215.21262 53.079992 2.50 1  10.47   1.40 0 -99.00
3 15036 214.81555 52.800019 1.52 1  10.32   1.03 0 -99.00
3 15102 215.14487 53.034417 2.30 0  10.34   0.90 0 -99.00
3 15113 214.71562 52.730144 1.65 0  10.91  -2.06 0 -99.00
3 15129 215.20042 53.072784 1.58 1  10.21   1.11 0 -99.00
3 15207 214.86401 52.835044 1.54 0  10.94  -1.21 0 -99.00
3 15241 214.70648 52.723943 2.37 1  10.79   2.39 1 -99.00
3 15278 215.02126 52.948844 1.80 0  10.37  -0.03 0 -99.00
3 15300 214.87246 52.842471 2.25 1  10.53   0.53 0 -99.00
3 15327 214.82925 52.808439 1.54 1  11.55   1.90 1  44.60
3 15351 215.00221 52.935390 2.87 1  10.56   2.22 1 -99.00
3 15368 215.03795 52.961003 2.27 1  10.38  -0.98 0 -99.00
3 15371 214.87474 52.843773 1.87 1  10.67   2.56 1 -99.00
3 15381 215.15057 53.039404 1.57 1  10.21   1.27 0 -99.00
3 15451 215.15016 53.040283 1.64 0  10.60  -0.52 0 -99.00
3 15461 215.04810 52.968355 1.95 0  10.57   1.11 0  44.05
3 15494 214.87371 52.844532 1.77 1  10.33   2.16 1 -99.00
3 15539 215.19494 53.071121 1.70 1  10.62   1.52 0 -99.00
3 15568 215.19503 53.072164 1.83 1  10.75   0.79 0 -99.00
3 15626 215.03723 52.960948 2.32 1  10.68   1.24 0 -99.00
3 15667 215.09343 52.999627 1.52 1  10.82   2.18 1 -99.00
3 15680 215.05810 52.976808 2.16 1  10.86  -0.86 0 -99.00
3 15735 215.09402 53.001599 1.57 1  10.33   2.04 1 -99.00
3 15838 214.67341 52.702508 1.66 1  10.79   0.14 0 -99.00
3 15863 215.20583 53.080113 1.64 1  10.55   1.64 0 -99.00
3 15916 215.03499 52.961229 2.12 0  10.27   1.36 0 -99.00
3 15927 215.12670 53.025503 1.73 1  10.34   2.12 1 -99.00
3 15959 214.69452 52.716797 1.80 1  11.00   2.46 0 -99.00
3 16010 214.70115 52.724212 2.88 1  10.80   1.88 0 -99.00
3 16011 214.90141 52.867235 1.51 0  10.53  -0.04 0 -99.00
3 16017 214.91284 52.875743 2.58 1  10.94   1.50 0 -99.00
3 16043 215.13138 53.029697 2.63 1  10.36   1.58 0 -99.00
3 16126 215.17501 53.060966 2.91 1  10.44   1.52 0 -99.00
3 16171 215.18993 53.071873 2.28 1  10.68  -1.62 0 -99.00
3 16186 215.20718 53.083575 1.83 1  10.32   2.09 1 -99.00
3 16194 215.18880 53.070985 2.44 1  10.52   1.80 0 -99.00
3 16222 215.09281 53.004034 2.01 0  10.22   0.94 0 -99.00
3 16231 214.75176 52.761858 2.84 1  11.05   1.58 0  43.87
3 16259 215.12639 53.027385 2.13 1  10.49   1.76 0 -99.00
3 16268 215.18969 53.071222 2.25 1  10.80   0.77 0 -99.00
3 16289 215.20976 53.085874 1.90 1  10.74   0.26 0 -99.00
3 16290 214.74438 52.757283 2.43 1  10.76  -0.94 0 -99.00
3 16325 214.92211 52.883498 1.69 1  10.73   2.37 1 -99.00
3 16379 215.08929 53.000794 1.82 1  10.74   1.70 0 -99.00
3 16415 215.17509 53.061609 1.91 1  10.48   1.58 0 -99.00
3 16443 214.82117 52.812487 1.90 0  10.68  -2.72 0 -99.00
3 16447 215.20803 53.086176 2.06 1  10.70   0.93 0 -99.00
3 16500 214.98509 52.929401 1.71 1  10.36   0.88 0 -99.00
3 16523 215.07640 52.993803 1.82 1  10.74   0.31 0 -99.00
3 16544 214.87633 52.852377 2.69 1  10.81   2.12 0 -99.00
3 16586 214.94941 52.904501 1.96 1  10.56   0.66 0 -99.00
3 16768 215.14502 53.042833 2.05 1  10.20   2.26 1 -99.00
3 16788 215.15492 53.050589 2.41 1  10.31   1.19 0 -99.00
3 16940 215.21223 53.089356 1.70 1  10.24   1.35 0 -99.00
3 16946 215.08641 53.002401 1.71 1  10.33  -0.66 0 -99.00
3 17035 215.00152 52.944094 2.45 1  10.30   0.65 0 -99.00
3 17067 214.99677 52.940757 2.71 1  10.72   2.04 0 -99.00
3 17101 215.15711 53.052507 1.55 1  10.45   1.25 0 -99.00
3 17309 215.06899 52.992551 2.44 1  10.47   1.64 0 -99.00
3 17324 214.93602 52.898574 2.44 1  10.43   1.84 0 -99.00
3 17337 214.66456 52.705128 1.73 1  10.94   2.13 1 -99.00
3 17348 214.66505 52.705554 1.64 0  10.36  -2.51 0 -99.00
3 17388 214.79460 52.797620 1.91 1  10.25   1.73 0  43.80
3 17393 214.90590 52.877086 2.90 1  10.31   1.86 0 -99.00
3 17478 214.66583 52.707088 1.67 1  10.30  -0.08 0 -99.00
3 17502 214.69285 52.725210 1.97 1  10.70   2.12 1 -99.00
3 17537 215.18273 53.073521 1.84 1  10.83   1.48 0 -99.00
3 17541 215.13222 53.037594 2.06 0  10.94  -0.01 0 -99.00
3 17559 214.67203 52.711194 1.79 1  10.88   1.99 0 -99.00
3 17576 215.09643 53.012878 2.32 1  10.43   1.17 0 -99.00
3 17583 215.14251 53.045597 1.71 1  10.70  -2.27 0 -99.00
3 17592 215.18327 53.073554 1.86 1  11.22   2.08 1 -99.00
3 17606 214.82775 52.823778 2.62 0  10.51   0.15 0 -99.00
3 17615 215.09813 53.013312 1.63 0  11.08  -0.76 0 -99.00
3 17626 215.18806 53.076866 1.75 0  10.93  -2.00 0 -99.00
3 17673 214.66469 52.706427 1.75 0  11.03  -1.88 0 -99.00
3 17679 215.18763 53.076614 1.77 1  11.05  -0.29 0 -99.00
3 17690 215.11673 53.026838 1.69 0  10.70  -0.22 0 -99.00
3 17697 214.66666 52.707540 1.79 1  10.72   2.34 1 -99.00
3 17709 214.92796 52.895076 2.21 1  10.22   1.30 0 -99.00
3 17807 214.77446 52.785668 2.14 1  10.80   1.60 0 -99.00
3 17810 214.66476 52.705964 1.70 1  11.38   2.09 1 -99.00
3 17824 214.66782 52.710418 1.62 0  10.39  -2.27 0 -99.00
3 17893 214.65685 52.703407 1.97 1  10.22   1.41 0 -99.00
3 17933 215.14183 53.045715 1.70 1  11.27   2.39 1  43.11
3 17966 214.81132 52.813577 2.02 0  10.78  -0.26 0 -99.00
3 17980 215.13010 53.038751 1.90 1  10.56   1.22 0 -99.00
3 18005 215.01490 52.958433 1.50 0  10.24  -1.69 0 -99.00
3 18025 214.86651 52.852722 2.17 0  10.87  -1.11 0 -99.00
3 18073 215.05911 52.989435 1.59 1  10.64   1.37 0 -99.00
3 18128 215.08835 53.010207 1.77 0  10.72  -1.77 0 -99.00
3 18162 215.13437 53.043262 1.93 1  10.69   0.74 0 -99.00
3 18189 215.18986 53.081304 2.04 1  10.53   2.25 1 -99.00
3 18197 214.71945 52.746793 1.53 1  11.11   1.43 0 -99.00
3 18278 214.82271 52.822667 2.00 1  11.24   2.54 1 -99.00
3 18283 214.71455 52.745875 2.37 0  10.57   1.06 0 -99.00
3 18347 214.86969 52.857148 1.60 0  10.31   0.62 0 -99.00
3 18363 214.78056 52.792092 1.83 1  10.75   1.69 0 -99.00
3 18400 215.01378 52.959092 1.52 1  10.52   0.33 0 -99.00
3 18424 214.94959 52.913903 1.95 1  10.66   1.14 0 -99.00
3 18447 215.16652 53.067361 2.44 1  10.88   2.38 1 -99.00
3 18489 215.07280 53.001645 1.89 0  10.36  -0.65 0 -99.00
3 18538 215.03183 52.971232 1.50 1  10.97  -1.56 0 -99.00
3 18557 215.18061 53.077565 1.83 1  10.50   0.48 0 -99.00
3 18631 215.01792 52.962953 1.68 1  11.02  -1.97 0 -99.00
3 18650 215.07165 53.001486 1.81 1  10.51  -0.51 0 -99.00
3 18656 214.91642 52.891337 2.73 1  10.34   2.56 1 -99.00
3 18675 214.85082 52.845465 1.72 1  10.34   0.63 0 -99.00
3 18694 214.85551 52.848827 2.60 1  10.71   2.41 1 -99.00
3 18727 214.73508 52.762048 2.12 1  10.76   0.05 0 -99.00
3 18747 214.98143 52.937137 2.77 1  10.51   2.07 0 -99.00
3 18784 215.18200 53.079604 2.58 1  10.91   2.69 1 -99.00
3 18856 215.10664 53.026934 1.94 1  10.31   0.98 0 -99.00
3 18896 215.08487 53.009733 1.65 1  11.34   1.13 0 -99.00
3 18917 215.00518 52.955679 1.88 0  10.52  -0.46 0 -99.00
3 18958 215.13740 53.046376 1.93 0  11.46  -1.13 0 -99.00
3 18969 215.08808 53.013599 1.60 1  10.66   1.97 1 -99.00
3 18978 214.74892 52.773078 2.03 1  10.46   1.30 0 -99.00
3 18986 215.05490 52.990263 1.57 1  10.41   1.48 0 -99.00
3 18998 215.08404 53.010286 1.66 1  10.31   1.38 0 -99.00
3 19037 215.16006 53.064525 1.66 1  10.42  -0.63 0 -99.00
3 19053 214.88515 52.871251 1.55 0  10.79  -1.12 0 -99.00
